Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-April-2021,9701.00,9837.55,9512.40,9747.75,9697.333120992058436318,23547,5179,228343103.00,5873,24.94,325.15,46.75
13-April-2021,9150.00,9840.00,9150.00,9809.95,9615.051658399973006714,29637,5114,284961286.00,4533,15.30,690.00,659.95
12-April-2021,9350.00,9423.10,9047.10,9162.15,9212.079083901571301512,26984,6391,248578742.00,6315,23.40,376.00,-187.85
9-April-2021,9645.00,9715.85,9563.30,9629.95,9650.401152048690359743,9201,2264,88793341.00,2792,30.34,152.55,-15.05
8-April-2021,9600.00,9734.00,9580.00,9655.60,9664.647010869565217391,7360,1411,71131802.00,833,11.32,154.00,55.60
7-April-2021,9545.00,9653.85,9466.60,9539.30,9573.379244684227229450,12604,2588,120662872.00,2898,22.99,187.25,-5.70
6-April-2021,9525.00,9622.00,9473.05,9520.60,9540.058242990654205607,13375,2972,127598279.00,2942,22.00,148.95,-4.40
5-April-2021,9525.85,9755.00,9155.35,9488.90,9337.460394301193940002,39868,7162,372265871.00,14661,36.77,599.65,-36.95
1-April-2021,9705.00,9823.35,9673.15,9790.20,9740.228585961342828077,9830,1678,95746447.00,1256,12.78,150.20,85.20
31-March-2021,9500.00,9714.30,9448.95,9667.80,9609.332374100719424460,9730,1828,93498804.00,1136,11.68,265.35,167.80
30-March-2021,9480.00,9647.25,9444.45,9496.95,9536.583112975289504878,10967,2803,104587707.00,1350,12.31,202.80,16.95
26-March-2021,9125.00,9505.00,9125.00,9466.65,9397.368613138686131386,28222,6081,265212537.00,7288,25.82,380.00,341.65
25-March-2021,9250.00,9255.80,8962.20,9059.95,9064.829251492423082810,13066,2431,118441059.00,2055,15.73,293.60,-190.05
24-March-2021,9398.00,9398.00,9179.20,9197.70,9274.002240822513675607,15173,2757,140714436.00,1802,11.88,218.80,-200.30
23-March-2021,9415.00,9506.55,9382.10,9399.90,9433.437406929415268539,10073,2448,95023015.00,1779,17.66,124.45,-15.10
22-March-2021,9499.00,9501.05,9315.15,9408.70,9402.557513584886496368,19691,4494,185145760.00,5244,26.63,185.90,-90.30
19-March-2021,9450.00,9486.25,9211.45,9442.80,9341.875435017400696027,16666,4245,155691696.00,2180,13.08,274.80,-7.20
18-March-2021,9610.00,9732.00,9371.85,9429.55,9570.805292769326943113,23995,6036,229651473.00,7252,30.22,360.15,-180.45
17-March-2021,9655.00,9655.00,9485.00,9544.85,9559.851804850535815002,14184,2994,135596938.00,3540,24.96,170.00,-110.15
16-March-2021,9701.00,9784.55,9590.00,9608.95,9672.977893272820437742,13661,2803,132142551.00,3388,24.80,194.55,-92.05
15-March-2021,10193.00,10193.00,9544.30,9683.15,9691.148282929685866064,23907,5682,231686282.00,6262,26.19,648.70,-509.85
12-March-2021,10050.00,10212.85,9845.00,9949.35,10055.857183303672544895,24724,5770,248621013.00,6610,26.74,367.85,-100.65
10-March-2021,9970.00,10090.00,9931.15,9992.75,10015.075072274550032640,10723,2584,107391650.00,2591,24.16,158.85,22.75
9-March-2021,10080.00,10121.80,9861.95,9969.30,9967.639276373147340889,9176,2119,91463058.00,1060,11.55,259.85,-110.70
8-March-2021,10050.00,10050.00,9806.95,9832.50,9897.921010263634534111,9938,2297,98365539.00,1724,17.35,243.05,-217.50
5-March-2021,10120.00,10158.90,9903.40,9952.10,9997.805974025974025974,11550,2707,115474659.00,2665,23.07,255.50,-167.90
4-March-2021,10199.95,10279.25,10077.15,10128.00,10160.556952928494430470,11132,2583,113107320.00,2693,24.19,202.10,-71.95
3-March-2021,9940.00,10441.80,9906.50,10386.85,10207.990464426877470355,20240,3957,206609727.00,5310,26.24,535.30,446.85
