Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-December-2021,2564.90,2580.80,2552.00,2563.05,2566.540794209062653361,48904,4426,125514111.00,31680,64.78,28.80,-1.85
28-December-2021,2580.00,2587.95,2548.30,2566.60,2564.160944935418082936,23536,2207,60350092.00,7599,32.29,39.65,-13.40
27-December-2021,2529.00,2564.50,2510.50,2558.75,2544.614407273575008742,25737,2635,65490741.00,10385,40.35,54.00,29.75
24-December-2021,2588.00,2588.00,2526.00,2533.90,2540.570288270883115562,19669,3003,49970477.00,8426,42.84,62.00,-54.10
23-December-2021,2564.00,2582.00,2544.95,2570.25,2568.160163183130678958,37749,5486,96945478.00,15842,41.97,37.05,6.25
22-December-2021,2547.00,2556.85,2520.00,2541.90,2534.581196581196581196,35919,5676,91039622.00,17807,49.58,36.85,-5.10
21-December-2021,2584.00,2584.00,2531.00,2542.00,2554.103254057901496278,64627,2795,165064031.00,42907,66.39,53.00,-42.00
20-December-2021,2597.00,2597.00,2507.00,2549.90,2610.496183319224920211,539867,4670,1409320743.00,517104,95.78,90.00,-47.10
17-December-2021,2704.80,2710.20,2611.00,2617.20,2642.665792244101962273,57943,10823,153123984.00,33477,57.78,99.20,-87.60
16-December-2021,2744.00,2754.90,2689.00,2700.50,2744.792148033317339042,243837,2492,669281883.00,225527,92.49,65.90,-43.50
15-December-2021,2746.60,2760.45,2715.00,2720.65,2727.958905134053771080,26743,4374,72953805.00,11486,42.95,45.45,-25.95
14-December-2021,2754.00,2760.00,2720.90,2752.10,2739.501051983373531071,38974,3385,106769314.00,18192,46.68,39.10,-1.90
13-December-2021,2816.75,2839.00,2766.05,2770.85,2796.800462034474880048,39391,5088,110168767.00,18675,47.41,72.95,-45.90
10-December-2021,2820.20,2838.50,2789.00,2809.95,2809.582410584780839848,28267,2311,79418466.00,9865,34.90,49.50,-10.25
9-December-2021,2877.30,2877.30,2829.60,2841.85,2848.728855775270191245,46171,2488,131528660.00,36829,79.77,47.70,-35.45
8-December-2021,2824.00,2863.70,2820.00,2852.50,2822.065695854889186945,234855,3199,662776239.00,220260,93.79,43.70,28.50
7-December-2021,2772.00,2837.60,2769.50,2818.95,2816.554680017414018284,22970,2620,64696261.00,6574,28.62,68.10,46.95
6-December-2021,2772.00,2798.70,2760.00,2767.65,2783.377844960355940904,17531,2754,48795397.00,6161,35.14,38.70,-4.35
3-December-2021,2798.70,2823.00,2765.00,2771.00,2791.101971342114631541,44944,5358,125443287.00,17758,39.51,58.00,-27.70
2-December-2021,2709.10,2815.50,2704.45,2809.15,2793.511115254431759508,69724,5428,194774769.00,24357,34.93,111.05,100.05
1-December-2021,2720.00,2756.90,2697.00,2703.30,2726.776885994800736982,39621,4143,108037627.00,15822,39.93,59.90,-16.70
30-November-2021,2681.00,2764.95,2658.00,2676.40,2707.236600214874059925,41885,4731,113392605.00,16358,39.05,106.95,-4.60
29-November-2021,2736.10,2746.35,2682.05,2713.30,2706.263295207486529917,52895,7332,143147797.00,21272,40.22,64.30,-22.80
26-November-2021,2833.30,2842.10,2723.00,2742.10,2766.458406481019182141,62089,10702,171766636.00,31935,51.43,119.10,-91.20
25-November-2021,2889.00,2891.75,2847.25,2870.95,2865.187269372693726937,20596,1780,59011397.00,6568,31.89,44.50,-18.05
24-November-2021,2907.95,2923.65,2865.00,2880.55,2904.498383577143780813,24746,2811,71874717.00,10278,41.53,58.65,-27.40
23-November-2021,2875.00,2915.00,2861.80,2907.95,2895.237913336926718380,42671,3985,123542697.00,20745,48.62,53.20,32.95
22-November-2021,2910.00,2931.90,2886.00,2894.85,2902.066293764242800911,24135,2297,70041370.00,5585,23.14,45.90,-15.15
18-November-2021,2925.00,2962.00,2918.00,2924.85,2937.454365582669575364,19711,1652,57900163.00,6814,34.57,44.00,-0.15
17-November-2021,2962.30,2976.00,2933.00,2946.85,2951.481776949866364299,24694,2729,72883891.00,9670,39.16,43.00,-15.45
16-November-2021,2989.00,3000.70,2957.95,2975.15,2975.568554879451310039,47823,4284,142300615.00,21689,45.35,42.75,-13.85
15-November-2021,2995.00,3021.10,2972.25,3000.65,2991.388542401580358402,70870,5486,211999706.00,46956,66.26,48.85,5.65
12-November-2021,2915.50,3001.00,2905.50,2995.00,2967.462016761286834279,55485,4019,164649630.00,40088,72.25,95.50,79.50
11-November-2021,2939.00,2939.00,2886.00,2908.00,2901.673710679255965762,60051,4178,174248408.00,31166,51.90,53.00,-31.00
10-November-2021,2929.70,2951.55,2886.05,2946.60,2917.982876945029557654,44151,3849,128831862.00,18675,42.30,65.50,16.90
9-November-2021,2959.00,2967.40,2917.00,2940.50,2941.769408890811471029,39299,3623,115608596.00,24212,61.61,50.40,-18.50
8-November-2021,2925.00,3001.00,2909.00,2978.40,2963.727220782116676422,143508,11580,425318566.00,97007,67.60,92.00,53.40
4-November-2021,2893.00,2910.00,2893.00,2899.95,2902.159681925639372447,9306,1964,27007498.00,6118,65.74,17.00,6.95
3-November-2021,2902.50,2931.70,2872.60,2897.70,2902.396452480760808358,63932,3839,185556010.00,44540,69.67,59.10,-4.80
2-November-2021,2897.00,2917.25,2866.55,2899.80,2888.854860884724958541,70553,5204,203817377.00,27307,38.70,50.70,2.80
1-November-2021,2875.00,2946.00,2838.05,2888.60,2889.014473710406338967,50229,3682,145112308.00,14537,28.94,107.95,13.60
29-October-2021,2870.00,2888.05,2791.65,2843.80,2842.843882234411731781,44665,5888,126975622.00,8763,19.62,96.40,-26.20
28-October-2021,2900.00,2924.20,2862.65,2900.50,2893.117095713867282845,61454,5277,177793618.00,27823,45.27,61.55,0.50
27-October-2021,2915.00,2947.40,2903.00,2915.95,2932.197243086929608174,108237,5244,317372233.00,76836,70.99,44.40,0.95
26-October-2021,2900.00,2933.90,2896.25,2911.55,2915.024978984027861174,49962,4666,145640478.00,31340,62.73,37.65,11.55
25-October-2021,2905.55,2918.30,2857.00,2896.25,2889.565758675667424268,29479,3638,85181509.00,9580,32.50,61.30,-9.30
22-October-2021,2852.15,2937.75,2852.15,2902.75,2904.469189474030892863,121452,9173,352753592.00,71334,58.73,85.60,50.60
21-October-2021,2807.05,2856.40,2798.00,2842.90,2834.026056883906743783,134168,9619,380235608.00,93182,69.45,58.40,35.85
20-October-2021,2839.00,2839.00,2774.05,2795.45,2822.587538325785910982,1613796,2315,4555080479.00,1600650,99.19,64.95,-43.55
19-October-2021,2828.70,2828.70,2801.00,2821.75,2817.629093550910919861,17894,1728,50418655.00,9290,51.92,27.70,-6.95
18-October-2021,2849.00,2850.00,2788.75,2810.50,2816.258990573917193652,41905,4090,118015333.00,14882,35.51,61.25,-38.50
14-October-2021,2764.65,2815.00,2752.25,2808.65,2788.228565089226282924,31549,2351,87965823.00,14703,46.60,62.75,44.00
