Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-May-2022,1894.00,1941.10,1889.55,1907.50,1918.274100900050974991,131437,5533,252132193.00,47595,36.21,51.55,13.50
24-May-2022,1856.00,1890.00,1841.75,1880.85,1878.048314356159631277,161422,9393,303158315.00,90404,56.00,48.25,24.85
23-May-2022,1837.00,1871.00,1837.00,1855.75,1856.540996131760409408,208105,9583,386355464.00,150090,72.12,34.00,18.75
20-May-2022,1817.95,1839.90,1794.50,1829.20,1825.990878138022156723,39356,3586,71863697.00,19986,50.78,45.40,11.25
19-May-2022,1815.00,1826.20,1778.30,1782.65,1800.689096931499286930,217370,4256,391415789.00,195106,89.76,47.90,-32.35
18-May-2022,1836.00,1864.00,1836.00,1846.40,1855.056161721125351191,103932,7293,192799697.00,53261,51.25,28.00,10.40
17-May-2022,1824.95,1845.00,1818.00,1841.40,1836.753601222017631630,168901,9799,310229520.00,139814,82.78,27.00,16.45
16-May-2022,1778.00,1824.80,1767.85,1812.25,1808.840580294501878941,124006,7551,224307085.00,57853,46.65,56.95,34.25
13-May-2022,1800.00,1800.00,1756.15,1779.65,1778.057316290200198447,68532,4418,121853824.00,26204,38.24,43.85,-20.35
12-May-2022,1802.05,1805.70,1757.00,1761.20,1777.824954923875049632,153629,8282,273125470.00,116501,75.83,48.70,-40.85
11-May-2022,1790.00,1818.00,1790.00,1809.70,1807.778380116690402903,65301,4596,118049736.00,18183,27.84,28.00,19.70
10-May-2022,1800.00,1808.45,1767.30,1796.50,1789.330405833371954704,129462,7665,231650293.00,71039,54.87,41.15,-3.50
9-May-2022,1747.55,1783.65,1741.00,1767.90,1766.160930305669991682,152681,4792,269659217.00,128969,84.47,42.65,20.35
6-May-2022,1705.10,1794.80,1705.10,1773.45,1765.428216872818257026,148677,8836,262478571.00,74077,49.82,89.70,68.35
5-May-2022,1800.00,1820.55,1785.00,1797.65,1808.901534320323014804,167175,10614,302403114.00,74076,44.31,35.55,-2.35
4-May-2022,1771.00,1823.45,1768.30,1776.65,1779.209432265111220233,871604,10627,1550766058.00,742971,85.24,55.15,5.65
2-May-2022,1750.00,1779.80,1750.00,1773.70,1760.875336056561830394,124607,4842,219417393.00,90079,72.29,29.80,23.70
29-April-2022,1775.00,1810.00,1769.15,1788.95,1798.303392757086825765,174902,6460,314526860.00,102482,58.59,40.85,13.95
28-April-2022,1745.00,1771.55,1733.70,1765.50,1755.392212359738737229,59710,4095,104814469.00,38412,64.33,37.85,20.50
27-April-2022,1728.00,1752.25,1728.00,1741.65,1742.750695229654982733,130892,6717,228112124.00,99919,76.34,24.25,13.65
