Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-April-2022,2820.00,2899.00,2708.15,2805.10,2845.232089200494903670,67892,10382,193168497.00,28363,41.78,190.85,-14.90
28-April-2022,2778.80,2833.00,2720.00,2801.90,2776.293224253336986730,51094,8497,141851926.00,24863,48.66,113.00,23.10
27-April-2022,2854.00,2879.00,2691.00,2714.25,2772.959623991620073732,73509,10502,203837489.00,22251,30.27,188.00,-139.75
26-April-2022,2638.00,2867.45,2638.00,2828.45,2762.851599549875411944,49764,4768,137490547.00,18817,37.81,229.45,190.45
25-April-2022,2660.00,2690.35,2543.20,2606.80,2646.740700891484783276,13012,1891,34439390.00,3819,29.35,147.15,-53.20
22-April-2022,2704.00,2704.00,2630.00,2653.35,2664.740005702879954376,35070,4450,93452432.00,12414,35.40,74.00,-50.65
21-April-2022,2745.00,2747.70,2664.00,2700.10,2703.119402985074626865,25259,3782,68278093.00,11339,44.89,83.70,-44.90
20-April-2022,2699.00,2748.00,2652.05,2688.65,2700.847301546557145607,31166,4507,84174607.00,6952,22.31,95.95,-10.35
19-April-2022,2780.00,2809.45,2462.95,2583.00,2679.540235210263720598,56120,6179,150375798.00,10544,18.79,346.50,-197.00
18-April-2022,2704.95,2751.20,2581.05,2725.70,2659.123900368248772504,39104,6016,103982381.00,6975,17.84,170.15,20.75
13-April-2022,2777.00,2812.20,2660.00,2690.60,2711.936924602237854681,42362,5255,114883072.00,7162,16.91,152.20,-86.40
12-April-2022,2837.00,3000.00,2600.00,2672.90,2794.057149726233500333,128942,16357,360271317.00,29382,22.79,400.00,-164.10
11-April-2022,2599.95,2796.20,2589.50,2755.55,2699.312297384914631510,55524,7662,149876616.00,24881,44.81,206.70,155.60
8-April-2022,2508.20,2587.80,2491.90,2542.00,2531.859230411947550823,27989,4854,70864208.00,9905,35.39,95.90,33.80
7-April-2022,2514.80,2714.40,2382.35,2458.20,2536.967723335714912445,79779,12071,202396748.00,17583,22.04,332.05,-56.60
6-April-2022,2449.90,2500.00,2424.40,2484.20,2472.956979806848112379,20502,3202,50700564.00,10571,51.56,75.60,34.30
5-April-2022,2483.00,2515.55,2384.15,2453.35,2460.421769932756964457,16656,2485,40980785.00,4265,25.61,131.40,-29.65
4-April-2022,2423.00,2475.00,2403.55,2452.25,2432.473779324654462702,29881,4209,72684749.00,11541,38.62,71.45,29.25
1-April-2022,2375.00,2450.00,2353.90,2427.45,2406.016127000125992188,15874,2310,38193100.00,9562,60.24,96.10,52.45
31-March-2022,2340.00,2405.00,2310.00,2372.30,2366.689677454095094502,18571,3559,43951794.00,7056,37.99,95.00,32.30
30-March-2022,2509.80,2577.65,2332.25,2380.55,2458.084385888501742160,18368,2469,45150094.00,5609,30.54,245.40,-129.25
29-March-2022,2451.00,2495.00,2420.00,2454.95,2464.311156412157153446,10792,1932,26594846.00,6198,57.43,75.00,3.95
28-March-2022,2461.00,2471.65,2414.30,2439.95,2442.121016055595494847,4173,815,10190971.00,1787,42.82,57.35,-21.05
25-March-2022,2428.95,2455.15,2406.60,2443.90,2426.846455663091812712,7646,1612,18555668.00,4061,53.11,48.55,14.95
24-March-2022,2425.00,2433.10,2375.00,2418.95,2405.523626307562823133,8317,1549,20006740.00,3076,36.98,58.10,-6.05
23-March-2022,2372.00,2441.25,2349.50,2410.75,2410.052997393570807993,12661,2200,30513681.00,3734,29.49,91.75,38.75
22-March-2022,2329.80,2385.00,2276.35,2337.95,2331.348218011852099156,11981,2280,27931883.00,3573,29.82,108.65,8.15
21-March-2022,2387.60,2387.60,2276.00,2287.55,2304.141521249060699674,11977,2132,27596703.00,7675,64.08,111.60,-100.05
17-March-2022,2330.00,2415.85,2320.00,2387.60,2372.746160119613973086,14714,1717,34912587.00,6199,42.13,95.85,57.60
16-March-2022,2260.00,2317.95,2250.30,2300.85,2289.019266625233064014,4827,826,11049096.00,2110,43.71,67.65,40.85
15-March-2022,2275.00,2287.40,2182.05,2215.40,2241.341145472195257245,7211,1576,16162311.00,3022,41.91,105.35,-59.60
14-March-2022,2318.00,2335.00,2252.05,2269.35,2287.850200029634019854,6749,980,15440701.00,2681,39.72,82.95,-48.65
11-March-2022,2274.95,2322.65,2211.95,2303.40,2264.416358281096593912,13241,2473,29983137.00,5119,38.66,110.70,28.45
10-March-2022,2222.00,2275.15,2164.50,2274.95,2261.441644414775255896,53928,3247,121955025.00,24755,45.90,110.65,52.95
9-March-2022,2309.00,2309.00,2134.85,2166.85,2250.397176650133536818,10484,1598,23593164.00,3588,34.22,174.15,-142.15
8-March-2022,2160.00,2307.15,2111.35,2214.70,2220.345390188595763508,18081,3144,40146065.00,3680,20.35,195.80,54.70
7-March-2022,2321.00,2364.30,2204.65,2205.20,2244.164413491738358596,21969,3410,49302048.00,6944,31.61,159.65,-115.80
4-March-2022,2360.00,2468.80,2260.00,2320.65,2373.176839549470560464,44481,6617,105561279.00,18079,40.64,208.80,-39.35
3-March-2022,2289.00,2355.20,2289.00,2355.20,2351.845611851613939296,49816,2290,117159541.00,28356,56.92,66.20,66.20
2-March-2022,2115.05,2243.45,2107.25,2243.05,2238.225692544884865967,40214,2241,90008008.00,21848,54.33,136.20,128.00
28-February-2022,2016.00,2136.80,1989.20,2136.65,2128.140681884616406685,37631,1933,80084062.00,,,147.60,120.65
25-February-2022,1980.05,2052.20,1980.05,2035.05,2024.356598356598356598,10101,1968,20448026.00,7206,71.34,72.15,55.00
24-February-2022,1971.05,2050.00,1957.95,1957.95,1986.727587217824684843,17055,2783,33883639.00,11560,67.78,92.05,-13.10
23-February-2022,1980.00,2069.80,1980.00,2061.00,2044.403564339710291819,23679,3010,48409432.00,13929,58.82,89.80,81.00
22-February-2022,1870.00,1983.60,1817.65,1971.25,1938.856004396812311074,7278,1338,14110994.00,3431,47.14,165.95,101.25
21-February-2022,1961.00,1981.05,1870.10,1893.95,1934.053714684339030345,2867,552,5544932.00,1157,40.36,110.95,-67.05
18-February-2022,2039.00,2044.35,1939.65,1956.80,1991.931443298969072164,3880,507,7728694.00,2376,61.24,104.70,-82.20
17-February-2022,1960.05,2029.00,1951.80,2019.35,2002.453513190472124989,11713,1638,23454738.00,6699,57.19,77.20,59.30
16-February-2022,1932.00,2012.40,1915.05,1936.65,1974.931362970200293111,4094,825,8085369.00,1709,41.74,97.35,4.65
15-February-2022,1943.00,1943.00,1815.00,1923.30,1867.490750256937307297,5838,890,10902411.00,2172,37.20,128.00,-19.70
14-February-2022,1970.00,2017.00,1910.00,1910.35,1947.216417910447761194,2680,431,5218540.00,2128,79.40,107.00,-59.65
11-February-2022,2030.00,2067.20,1985.10,2010.50,2014.733606557377049180,1464,280,2949570.00,1464,100.00,82.10,-19.50
10-February-2022,1977.00,2050.00,1931.00,2033.35,2002.113410770855332629,4735,621,9480007.00,4735,100.00,119.00,56.35
9-February-2022,1921.00,2005.00,1921.00,1969.90,1979.795763172189027702,1841,240,3644804.00,1841,100.00,84.00,48.90
8-February-2022,2049.00,2049.00,1937.65,1963.35,1988.383223684210526315,1216,208,2417874.00,1216,100.00,111.35,-85.65
7-February-2022,2048.95,2060.00,1980.00,2021.20,2029.874200426439232409,3283,434,6664077.00,3283,100.00,80.00,-27.75
4-February-2022,1980.00,2040.00,1980.00,2034.90,2018.484150636683825521,3691,485,7450225.00,3691,100.00,60.00,54.90
3-February-2022,2020.00,2049.00,1978.45,2014.15,2024.854376452362509682,1291,211,2614087.00,1291,100.00,70.55,-5.85
2-February-2022,2004.00,2020.00,1980.00,2014.70,2011.487772925764192139,2290,371,4606307.00,2290,100.00,40.00,10.70
1-February-2022,1949.00,2029.00,1949.00,2002.95,1998.476549688422433584,3049,502,6093355.00,3049,100.00,80.00,53.95
31-January-2022,2019.00,2074.45,1957.00,1982.90,2004.914299242424242424,2112,287,4234379.00,2112,100.00,117.45,-36.10
28-January-2022,2026.00,2055.00,1960.00,1975.70,2007.619712689545091779,5012,757,10062190.00,5012,100.00,95.00,-50.30
27-January-2022,2000.00,2044.00,1970.00,2010.20,2016.452358637925648234,3201,543,6454664.00,3201,100.00,74.00,10.20
25-January-2022,2010.00,2098.70,1921.55,2022.40,2023.227667984189723320,2530,330,5118766.00,2530,100.00,177.15,12.40
24-January-2022,2067.00,2150.00,1966.65,2020.85,2040.921090073328225894,9137,1258,18647896.00,9137,100.00,183.35,-46.15
21-January-2022,2040.00,2123.60,1980.00,2070.15,2048.147873585641825985,2563,341,5249403.00,2563,100.00,143.60,30.15
20-January-2022,1990.00,2068.00,1985.75,2022.50,2027.072170301142263759,1926,238,3904141.00,1926,100.00,82.25,32.50
19-January-2022,1999.00,2048.00,1935.00,2026.60,1994.690514043455219925,1887,310,3763981.00,1887,100.00,113.00,27.60
18-January-2022,2000.00,2043.00,1970.00,2022.75,2008.487770294221907125,2821,359,5665944.00,2821,100.00,73.00,22.75
